1:	0.032541     	cat		-3.425249	0.000000
2:	0.029448     	doggy		-3.525124	0.693147
3:	0.029268     	found		-3.531270	1.098612
4:	0.028830     	crying		-3.546354	1.386294
5:	0.028830     	pls		-3.546354	1.609438
6:	0.028688     	youtube		-3.551284	1.791759
7:	0.028649     	makeovers		-3.552632	1.945910
8:	0.013661     	la		-4.293221	2.079442
9:	0.009176     	que		-4.691167	2.197225
10:	0.007243     	el		-4.927744	2.302585
11:	0.007153     	pet		-4.940277	2.397895
12:	0.006586     	puppy		-5.022876	2.484907
13:	0.006379     	bird		-5.054688	2.564949
14:	0.005748     	en		-5.158926	2.639057
15:	0.004691     	per		-5.362092	2.708050
16:	0.003776     	un		-5.579073	2.772589
17:	0.003544     	thought		-5.642474	2.833213
18:	0.003454     	lost		-5.668258	2.890372
19:	0.003338     	dead		-5.702417	2.944439
20:	0.003325     	els		-5.706286	2.995732
21:	0.003312     	por		-5.710169	3.044522
22:	0.003299     	os		-5.714068	3.091042
23:	0.003119     	home		-5.770308	3.135494
24:	0.003003     	los		-5.808207	3.178054
25:	0.002861     	netflix		-5.856568	3.218876
26:	0.002809     	logo		-5.874750	3.258097
27:	0.002809     	little		-5.874750	3.295837
28:	0.002784     	whole		-5.883967	3.332205
29:	0.002706     	una		-5.912138	3.367296
30:	0.002694     	wanna		-5.916911	3.401197
31:	0.002616     	sleep		-5.946039	3.433987
32:	0.002603     	until		-5.950978	3.465736
33:	0.002590     	es		-5.955940	3.496508
34:	0.002590     	dog		-5.955940	3.526361
35:	0.002552     	les		-5.970978	3.555348
36:	0.002539     	del		-5.976042	3.583519
37:	0.002513     	trip		-5.986246	3.610918
38:	0.002474     	kitty		-6.001750	3.637586
39:	0.002462     	mundo		-6.006972	3.663562
40:	0.002449     	vet		-6.012221	3.688879
41:	0.002449     	stayed		-6.012221	3.713572
42:	0.002436     	al		-6.017498	3.737670
43:	0.002436     	place		-6.017498	3.761200
44:	0.002397     	bitch		-6.033499	3.784190
45:	0.002371     	bac		-6.044310	3.806662
46:	0.002371     	shouldve		-6.044310	3.828641
47:	0.002358     	todo		-6.049759	3.850148
48:	0.002358     	complain		-6.049759	3.871201
49:	0.002333     	kitten		-6.060748	3.891820
50:	0.002320     	potter		-6.066289	3.912023
51:	0.002320     	harry		-6.066289	3.931826
52:	0.002307     	pode		-6.071860	3.951244
53:	0.002255     	turned		-6.094459	3.970292
54:	0.002242     	zoey		-6.100190	3.988984
55:	0.002230     	com		-6.105954	4.007333
56:	0.002217     	icarly		-6.111751	4.025352
57:	0.002217     	doo		-6.111751	4.043051
58:	0.002217     	scooby		-6.111751	4.060443
59:	0.002204     	ode		-6.117582	4.077537
60:	0.002204     	waverly		-6.117582	4.094345
61:	0.002204     	feiticeiros		-6.117582	4.110874
62:	0.001856     	ha		-6.289432	4.127134
63:	0.001843     	collar		-6.296401	4.143135
64:	0.001830     	tiny		-6.303418	4.158883
65:	0.001778     	amb		-6.331992	4.174387
66:	0.001714     	se		-6.368896	4.189655
67:	0.001675     	brought		-6.391711	4.204693
68:	0.001637     	ria		-6.415058	4.219508
69:	0.001611     	pol		-6.430932	4.234107
70:	0.001379     	bro		-6.586417	4.248495
71:	0.001366     	qui		-6.595806	4.262680
